food_name,food_category,portion_size,portion_unit,calories,protein,fat,carbohydrates,fiber,vitamin_a,vitamin_c,vitamin_d,vitamin_e,calcium,iron,potassium,sodium
butter,dairy,469.9,g,3498.0,4.4,395.2,0.5,0.0,3337.0,0.0,7.3,11.3,117.1,0.1,117.1,53.7
banana,fruit,441.6,g,395.6,4.9,1.3,102.2,11.6,13.3,38.7,0.0,0.4,22.2,1.2,1591.2,4.4
butter,dairy,360.2,g,2649.7,3.3,299.3,0.4,0.0,2527.7,0.0,5.5,8.6,88.7,0.1,88.7,40.7
carrot,vegetable,48.8,g,20.4,0.4,0.1,5.0,1.4,415.7,2.9,0.0,0.3,16.4,0.1,159.3,34.4
quinoa,grain,352.8,g,423.2,15.5,6.7,77.6,9.9,0.0,0.0,0.0,2.2,60.0,5.3,606.6,24.7
rice,grain,230.5,g,302.2,6.3,0.7,65.1,0.9,0.0,0.0,0.0,0.3,23.2,0.5,81.4,2.3
strawberry,fruit,307.2,g,100.2,2.2,0.9,25.0,6.3,3.1,184.1,0.0,0.9,50.1,1.3,479.0,3.1
almond,nut,86.2,g,496.7,18.0,42.9,18.9,10.7,0.0,0.0,0.0,22.0,230.7,3.2,628.8,0.9
yogurt,dairy,62.5,g,35.6,6.0,0.2,2.2,0.0,16.3,0.3,0.1,0.0,66.3,0.0,85.0,21.7
carrot,vegetable,33.4,g,13.1,0.3,0.1,3.2,0.9,266.3,1.9,0.0,0.2,10.5,0.1,102.1,22.0
tofu,protein,289.4,g,225.4,23.7,14.2,5.6,0.9,0.0,0.0,0.0,0.0,385.5,4.2,358.9,20.8
egg,protein,89.2,g,134.2,11.3,9.5,1.0,0.0,138.6,0.0,1.7,0.9,48.5,1.5,119.5,107.4
bread,grain,148.7,g,406.3,13.8,4.9,75.1,4.1,0.0,0.0,0.0,0.3,75.1,5.5,176.3,752.9
quinoa,grain,193.7,g,225.8,8.3,3.6,41.4,5.3,0.0,0.0,0.0,1.2,32.0,2.8,323.7,13.2
yogurt,dairy,104.0,g,63.3,10.7,0.4,3.9,0.0,29.0,0.5,0.1,0.1,118.1,0.1,151.3,38.6
orange,fruit,395.0,g,187.5,3.6,0.4,47.9,9.6,897.5,212.2,0.0,0.7,159.6,0.4,722.0,0.0
spinach,vegetable,74.8,g,16.6,2.1,0.3,2.9,1.6,338.9,20.3,0.0,1.5,71.5,2.0,403.2,57.1
rice,grain,472.8,g,606.5,12.6,1.4,130.6,1.9,0.0,0.0,0.0,0.5,46.7,0.9,163.3,4.7
apple,fruit,470.9,g,240.8,1.4,0.9,64.8,11.1,13.9,21.3,0.0,0.8,27.8,0.6,495.5,4.6
peanut,nut,444.0,g,2427.0,111.3,209.7,68.5,36.4,0.0,0.0,0.0,35.7,393.8,19.6,3017.6,77.0
egg,protein,327.0,g,499.7,41.9,35.5,3.5,0.0,515.8,0.0,6.4,3.4,180.5,5.6,444.9,399.7
salmon,protein,205.8,g,416.6,50.1,24.0,0.0,0.0,298.5,7.8,22.0,7.1,18.0,0.7,727.1,118.2
butter,dairy,88.5,g,646.3,0.8,73.0,0.1,0.0,616.5,0.0,1.4,2.1,21.6,0.0,21.6,9.9
butter,dairy,194.2,g,1411.8,1.8,159.5,0.2,0.0,1346.8,0.0,3.0,4.6,47.3,0.0,47.3,21.7
pasta,grain,390.5,g,494.9,18.9,4.2,94.4,6.8,0.0,0.0,0.0,0.2,26.4,4.9,166.2,22.7
walnut,nut,96.3,g,609.3,14.0,60.6,13.0,6.2,0.0,1.2,0.0,0.7,91.3,2.7,410.9,1.9
oatmeal,grain,429.4,g,303.6,10.7,6.3,53.6,7.6,0.0,0.0,0.0,0.4,218.8,2.7,272.4,218.8
milk,dairy,305.2,g,129.3,10.5,3.1,15.4,0.0,141.6,2.8,3.7,0.2,347.9,0.1,461.9,135.5
egg,protein,469.1,g,693.8,58.2,49.2,4.9,0.0,716.1,0.0,9.0,4.7,250.6,7.8,617.7,555.0
almond,nut,273.1,g,1539.7,55.8,133.0,58.5,33.2,0.0,0.0,0.0,68.2,715.3,9.9,1949.2,2.7
oatmeal,grain,355.6,g,244.6,8.6,5.0,43.2,6.1,0.0,0.0,0.0,0.3,176.3,2.2,219.4,176.3
almond,nut,438.2,g,2512.2,91.1,216.9,95.5,54.2,0.0,0.0,0.0,111.2,1167.2,16.1,3180.4,4.3
cream,dairy,175.4,g,577.1,3.6,62.8,4.8,0.0,164.6,1.0,0.8,1.3,110.3,0.1,161.2,73.0
chicken_breast,protein,216.3,g,367.0,69.0,8.0,0.0,0.0,13.3,0.0,0.0,0.5,33.4,2.3,569.4,164.6
peanut,nut,86.1,g,502.5,23.0,43.4,14.2,7.5,0.0,0.0,0.0,7.4,81.5,4.1,624.8,16.0
chia_seed,nut,80.1,g,404.9,14.2,25.8,35.0,28.7,0.0,1.3,0.0,0.4,525.7,6.4,339.1,13.3
butter,dairy,416.6,g,2956.6,3.7,334.0,0.4,0.0,2820.5,0.0,6.2,9.6,99.0,0.1,99.0,45.4
sunflower_seed,nut,251.0,g,1434.3,51.6,125.3,49.1,21.1,0.0,3.4,0.0,86.4,191.6,12.9,1584.1,22.1
broccoli,vegetable,495.7,g,173.1,14.3,2.0,35.6,13.2,3172.5,454.2,0.0,4.0,239.3,3.7,1609.2,168.0
grape,fruit,297.2,g,182.4,1.8,0.6,47.1,2.6,8.8,9.4,0.0,0.6,29.4,1.1,562.0,5.9
rice,grain,109.0,g,136.4,2.8,0.3,29.4,0.4,0.0,0.0,0.0,0.1,10.5,0.2,36.7,1.0
oatmeal,grain,474.1,g,316.3,11.2,6.5,55.8,7.9,0.0,0.0,0.0,0.4,228.0,2.8,283.8,228.0
chia_seed,nut,485.2,g,2459.8,86.0,156.9,212.6,174.1,0.0,8.1,0.0,2.5,3193.7,39.1,2060.0,81.0
cheese,dairy,250.7,g,1046.8,65.1,85.9,3.4,0.0,690.1,0.0,1.6,0.5,1877.6,1.8,255.2,1617.1
cheese,dairy,243.4,g,960.9,59.8,78.9,3.1,0.0,633.5,0.0,1.4,0.5,1723.5,1.6,234.3,1484.4
cheese,dairy,463.7,g,1875.1,116.6,153.9,6.1,0.0,1236.1,0.0,2.8,1.0,3363.1,3.2,457.1,2896.6
spinach,vegetable,171.1,g,39.4,5.0,0.7,6.8,3.8,802.6,48.1,0.0,3.5,169.4,4.6,954.9,135.2
almond,nut,241.4,g,1368.3,49.6,118.2,52.0,29.5,0.0,0.0,0.0,60.6,635.7,8.8,1732.2,2.4
salmon,protein,374.2,g,787.1,94.6,45.4,0.0,0.0,563.8,14.8,41.6,13.4,34.1,1.3,1373.6,223.3
walnut,nut,216.0,g,1477.0,33.9,146.8,31.6,15.1,0.0,2.9,0.0,1.6,221.3,6.6,995.9,4.5
apple,fruit,107.7,g,53.4,0.3,0.2,14.4,2.5,3.1,4.7,0.0,0.2,6.2,0.1,109.9,1.0
walnut,nut,147.1,g,928.0,21.3,92.2,19.9,9.5,0.0,1.8,0.0,1.0,139.1,4.1,625.7,2.8
grape,fruit,496.3,g,298.9,2.9,1.0,77.1,4.3,14.5,15.4,0.0,0.9,48.2,1.7,920.7,9.6
tofu,protein,137.0,g,102.8,10.8,6.5,2.6,0.4,0.0,0.0,0.0,0.0,175.9,1.9,163.7,9.5
quinoa,grain,141.0,g,164.7,6.0,2.6,30.2,3.8,0.0,0.0,0.0,0.9,23.3,2.0,236.1,9.6
spinach,vegetable,65.7,g,14.5,1.8,0.3,2.5,1.4,295.4,17.7,0.0,1.3,62.4,1.7,351.4,49.8
apple,fruit,473.3,g,255.6,1.5,1.0,68.8,11.8,14.7,22.6,0.0,0.9,29.5,0.6,525.9,4.9
salmon,protein,478.4,g,1020.1,122.6,58.8,0.0,0.0,730.7,19.1,53.9,17.4,44.1,1.7,1780.2,289.3
cheese,dairy,347.9,g,1461.1,90.9,119.9,4.7,0.0,963.2,0.0,2.2,0.8,2620.6,2.5,356.2,2257.1
rice,grain,134.3,g,166.5,3.5,0.4,35.9,0.5,0.0,0.0,0.0,0.1,12.8,0.3,44.8,1.3
salmon,protein,108.6,g,221.2,26.6,12.8,0.0,0.0,158.5,4.1,11.7,3.8,9.6,0.4,386.1,62.7
broccoli,vegetable,76.9,g,26.1,2.1,0.3,5.4,2.0,477.4,68.4,0.0,0.6,36.0,0.6,242.1,25.3
grape,fruit,300.0,g,187.5,1.8,0.6,48.4,2.7,9.1,9.7,0.0,0.6,30.2,1.1,577.6,6.0
sunflower_seed,nut,258.3,g,1447.6,52.1,126.4,49.6,21.3,0.0,3.5,0.0,87.2,193.3,13.0,1598.8,22.3
sunflower_seed,nut,478.9,g,2927.7,105.3,255.7,100.3,43.1,0.0,7.0,0.0,176.3,391.0,26.3,3233.5,45.1
rice,grain,182.8,g,234.1,4.9,0.5,50.4,0.7,0.0,0.0,0.0,0.2,18.0,0.4,63.0,1.8
walnut,nut,308.2,g,2092.7,48.0,208.0,44.8,21.4,0.0,4.2,0.0,2.2,313.6,9.3,1411.1,6.4
strawberry,fruit,313.9,g,104.3,2.3,1.0,26.1,6.5,3.3,191.7,0.0,0.9,52.2,1.3,498.8,3.3
rice,grain,458.2,g,606.0,12.6,1.4,130.5,1.9,0.0,0.0,0.0,0.5,46.6,0.9,163.2,4.7
bread,grain,477.2,g,1287.2,43.7,15.5,238.0,13.1,0.0,0.0,0.0,1.1,238.0,17.5,558.6,2384.9
quinoa,grain,345.6,g,405.8,14.9,6.4,74.4,9.5,0.0,0.0,0.0,2.1,57.5,5.0,581.6,23.7
broccoli,vegetable,401.8,g,140.9,11.6,1.7,29.0,10.8,2582.1,369.7,0.0,3.2,194.8,3.0,1309.7,136.8
bread,grain,320.5,g,844.2,28.7,10.2,156.1,8.6,0.0,0.0,0.0,0.7,156.1,11.5,366.3,1564.1
rice,grain,114.8,g,155.9,3.2,0.4,33.6,0.5,0.0,0.0,0.0,0.1,12.0,0.2,42.0,1.2
strawberry,fruit,470.3,g,148.3,3.2,1.4,37.1,9.3,4.6,272.6,0.0,1.3,74.2,1.9,709.3,4.6
spinach,vegetable,264.1,g,58.8,7.4,1.0,10.2,5.6,1199.7,71.9,0.0,5.2,253.2,6.9,1427.4,202.1
cream,dairy,92.2,g,305.9,1.9,33.3,2.5,0.0,87.3,0.5,0.4,0.7,58.5,0.0,85.5,38.7
walnut,nut,341.6,g,2170.2,49.8,215.7,46.5,22.2,0.0,4.3,0.0,2.3,325.2,9.7,1463.4,6.6
cheese,dairy,486.6,g,1890.0,117.5,155.1,6.1,0.0,1245.9,0.0,2.8,1.0,3389.7,3.2,460.7,2919.6
carrot,vegetable,495.8,g,206.1,4.5,1.0,50.3,14.1,4198.4,29.7,0.0,3.3,165.9,1.5,1609.0,346.9
grape,fruit,49.6,g,29.3,0.3,0.1,7.6,0.4,1.4,1.5,0.0,0.1,4.7,0.2,90.4,0.9
spinach,vegetable,92.3,g,21.4,2.7,0.4,3.7,2.0,435.8,26.1,0.0,1.9,92.0,2.5,518.5,73.4
tofu,protein,255.1,g,199.6,21.0,12.6,5.0,0.8,0.0,0.0,0.0,0.0,341.5,3.7,317.9,18.4
orange,fruit,379.6,g,184.5,3.5,0.4,47.1,9.4,883.1,208.8,0.0,0.7,157.0,0.4,710.4,0.0
almond,nut,136.0,g,759.9,27.6,65.6,28.9,16.4,0.0,0.0,0.0,33.6,353.0,4.9,962.0,1.3
almond,nut,480.8,g,2814.3,102.1,243.0,106.9,60.8,0.0,0.0,0.0,124.6,1307.5,18.0,3562.9,4.9
spinach,vegetable,33.0,g,7.9,1.0,0.1,1.4,0.8,161.7,9.7,0.0,0.7,34.1,0.9,192.4,27.2
rice,grain,127.6,g,157.9,3.3,0.4,34.0,0.5,0.0,0.0,0.0,0.1,12.1,0.2,42.5,1.2
grape,fruit,292.6,g,184.7,1.8,0.6,47.7,2.7,8.9,9.5,0.0,0.6,29.8,1.1,568.9,6.0
beef,protein,70.7,g,180.5,18.8,10.8,0.0,0.0,0.0,0.0,0.0,0.1,13.0,1.9,229.6,52.0
tomato,vegetable,195.5,g,36.3,1.8,0.4,8.1,2.4,1678.0,27.6,0.0,1.1,20.1,0.5,477.4,10.1
milk,dairy,31.4,g,13.2,1.1,0.3,1.6,0.0,14.4,0.3,0.4,0.0,35.5,0.0,47.1,13.8
chia_seed,nut,89.3,g,439.5,15.4,28.0,38.0,31.1,0.0,1.4,0.0,0.5,570.7,7.0,368.1,14.5
bread,grain,124.1,g,324.9,11.0,3.9,60.1,3.3,0.0,0.0,0.0,0.3,60.1,4.4,141.0,601.9
almond,nut,278.0,g,1671.7,60.6,144.4,63.5,36.1,0.0,0.0,0.0,74.0,776.6,10.7,2116.3,2.9
chia_seed,nut,180.9,g,851.5,29.8,54.3,73.6,60.3,0.0,2.8,0.0,0.9,1105.5,13.5,713.1,28.0
apple,fruit,129.9,g,67.1,0.4,0.3,18.1,3.1,3.9,5.9,0.0,0.2,7.7,0.2,138.2,1.3
egg,protein,207.9,g,321.9,27.0,22.8,2.3,0.0,332.3,0.0,4.2,2.2,116.3,3.6,286.6,257.5
egg,protein,470.1,g,745.7,62.5,52.9,5.3,0.0,769.8,0.0,9.6,5.1,269.4,8.4,663.9,596.6
banana,fruit,122.3,g,111.8,1.4,0.4,28.9,3.3,3.8,10.9,0.0,0.1,6.3,0.3,449.6,1.3
strawberry,fruit,310.9,g,94.8,2.1,0.9,23.7,5.9,3.0,174.1,0.0,0.9,47.4,1.2,453.1,3.0
cucumber,vegetable,185.4,g,29.9,1.3,0.2,7.5,0.9,196.4,5.2,0.0,0.1,29.9,0.5,275.0,3.7
quinoa,grain,364.2,g,421.3,15.4,6.7,77.2,9.8,0.0,0.0,0.0,2.2,59.7,5.2,603.8,24.6
pasta,grain,149.3,g,197.5,7.5,1.7,37.7,2.7,0.0,0.0,0.0,0.1,10.6,2.0,66.3,9.0
quinoa,grain,291.8,g,360.5,13.2,5.7,66.1,8.4,0.0,0.0,0.0,1.9,51.1,4.5,516.8,21.0
quinoa,grain,412.7,g,489.0,17.9,7.7,89.7,11.4,0.0,0.0,0.0,2.6,69.3,6.1,700.9,28.5
salmon,protein,214.6,g,446.6,53.7,25.8,0.0,0.0,319.9,8.4,23.6,7.6,19.3,0.7,779.4,126.7
chia_seed,nut,449.1,g,2174.3,76.1,138.7,187.9,153.9,0.0,7.2,0.0,2.2,2823.0,34.5,1820.9,71.6
broccoli,vegetable,55.2,g,18.1,1.5,0.2,3.7,1.4,331.2,47.4,0.0,0.4,25.0,0.4,168.0,17.5
strawberry,fruit,206.6,g,66.9,1.5,0.6,16.7,4.2,2.1,123.0,0.0,0.6,33.5,0.9,320.0,2.1
salmon,protein,100.1,g,203.1,24.4,11.7,0.0,0.0,145.5,3.8,10.7,3.5,8.8,0.3,354.4,57.6
grape,fruit,286.7,g,179.1,1.7,0.6,46.2,2.6,8.7,9.2,0.0,0.5,28.9,1.0,551.6,5.8
sunflower_seed,nut,170.7,g,968.2,34.8,84.6,33.2,14.3,0.0,2.3,0.0,58.3,129.3,8.7,1069.4,14.9
salmon,protein,144.8,g,295.3,35.5,17.0,0.0,0.0,211.6,5.5,15.6,5.0,12.8,0.5,515.4,83.8
salmon,protein,205.9,g,427.4,51.4,24.7,0.0,0.0,306.2,8.0,22.6,7.3,18.5,0.7,745.9,121.2
pasta,grain,211.7,g,279.8,10.7,2.3,53.4,3.8,0.0,0.0,0.0,0.1,15.0,2.8,94.0,12.8
yogurt,dairy,117.3,g,67.3,11.4,0.5,4.1,0.0,30.8,0.6,0.1,0.1,125.4,0.1,160.8,41.1
broccoli,vegetable,133.5,g,46.4,3.8,0.5,9.6,3.5,850.0,121.7,0.0,1.1,64.1,1.0,431.1,45.0
peanut,nut,317.8,g,1796.6,82.4,155.3,50.7,26.9,0.0,0.0,0.0,26.4,291.5,14.5,2233.9,57.0
butter,dairy,488.4,g,3497.2,4.4,395.1,0.5,0.0,3336.3,0.0,7.3,11.3,117.1,0.1,117.1,53.7
orange,fruit,482.3,g,226.9,4.3,0.5,57.9,11.6,1086.1,256.8,0.0,0.9,193.1,0.5,873.7,0.0
grape,fruit,346.5,g,207.3,2.0,0.7,53.5,3.0,10.0,10.7,0.0,0.6,33.4,1.2,638.5,6.7
milk,dairy,338.1,g,148.2,12.0,3.5,17.6,0.0,162.3,3.2,4.2,0.3,398.7,0.1,529.2,155.2
rice,grain,431.9,g,538.5,11.2,1.2,116.0,1.7,0.0,0.0,0.0,0.5,41.4,0.8,145.0,4.1
egg,protein,295.0,g,444.0,37.2,31.5,3.2,0.0,458.3,0.0,5.7,3.0,160.4,5.0,395.3,355.2
yogurt,dairy,249.1,g,147.1,24.9,1.0,9.0,0.0,67.3,1.2,0.2,0.1,274.2,0.2,351.5,89.7
spinach,vegetable,191.9,g,43.4,5.5,0.8,7.5,4.1,884.5,53.0,0.0,3.8,186.7,5.1,1052.3,149.0
rice,grain,58.3,g,74.2,1.5,0.2,16.0,0.2,0.0,0.0,0.0,0.1,5.7,0.1,20.0,0.6
almond,nut,363.8,g,2084.8,75.6,180.0,79.2,45.0,0.0,0.0,0.0,92.3,968.6,13.4,2639.3,3.6
carrot,vegetable,353.5,g,140.2,3.1,0.7,34.2,9.6,2855.6,20.2,0.0,2.3,112.9,1.0,1094.4,236.0
carrot,vegetable,422.9,g,165.0,3.6,0.8,40.2,11.3,3360.7,23.7,0.0,2.7,132.8,1.2,1287.9,277.7
cheese,dairy,184.3,g,713.3,44.4,58.6,2.3,0.0,470.2,0.0,1.1,0.4,1279.3,1.2,173.9,1101.8
milk,dairy,167.4,g,68.4,5.5,1.6,8.1,0.0,75.0,1.5,2.0,0.1,184.2,0.0,244.4,71.7
broccoli,vegetable,350.3,g,117.7,9.7,1.4,24.2,9.0,2157.2,308.9,0.0,2.7,162.7,2.5,1094.2,114.3
walnut,nut,41.3,g,261.4,6.0,26.0,5.6,2.7,0.0,0.5,0.0,0.3,39.2,1.2,176.3,0.8
spinach,vegetable,164.1,g,37.2,4.7,0.6,6.5,3.6,759.6,45.5,0.0,3.3,160.3,4.4,903.7,127.9
chicken_breast,protein,231.8,g,390.4,73.4,8.5,0.0,0.0,14.2,0.0,0.0,0.5,35.5,2.5,605.8,175.1
carrot,vegetable,218.6,g,85.9,1.9,0.4,20.9,5.9,1749.1,12.4,0.0,1.4,69.1,0.6,670.3,144.5
grape,fruit,136.1,g,82.2,0.8,0.3,21.2,1.2,4.0,4.2,0.0,0.3,13.3,0.5,253.1,2.7
butter,dairy,250.9,g,1815.5,2.3,205.1,0.3,0.0,1731.9,0.0,3.8,5.9,60.8,0.1,60.8,27.9
walnut,nut,333.7,g,2259.6,51.8,224.6,48.4,23.1,0.0,4.5,0.0,2.4,338.6,10.1,1523.7,6.9
walnut,nut,451.6,g,2808.7,64.4,279.1,60.1,28.8,0.0,5.6,0.0,3.0,420.9,12.5,1893.9,8.6
yogurt,dairy,111.5,g,69.1,11.7,0.5,4.2,0.0,31.6,0.6,0.1,0.1,128.8,0.1,165.1,42.1
broccoli,vegetable,26.5,g,8.8,0.7,0.1,1.8,0.7,161.2,23.1,0.0,0.2,12.2,0.2,81.8,8.5
sunflower_seed,nut,287.2,g,1603.1,57.6,140.0,54.9,23.6,0.0,3.8,0.0,96.5,214.1,14.4,1770.5,24.7
chicken_breast,protein,340.5,g,570.9,107.3,12.5,0.0,0.0,20.8,0.0,0.0,0.8,51.9,3.6,885.8,256.1
cream,dairy,488.6,g,1636.1,10.1,178.0,13.5,0.0,466.8,2.9,2.4,3.7,312.8,0.2,457.2,206.9
egg,protein,181.7,g,272.3,22.8,19.3,1.9,0.0,281.0,0.0,3.5,1.8,98.4,3.1,242.4,217.8
beef,protein,27.9,g,69.8,7.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7,88.7,20.1
tofu,protein,68.3,g,51.1,5.4,3.2,1.3,0.2,0.0,0.0,0.0,0.0,87.4,0.9,81.4,4.7
cream,dairy,178.0,g,631.4,3.9,68.7,5.2,0.0,180.1,1.1,0.9,1.4,120.7,0.1,176.4,79.9
carrot,vegetable,194.3,g,79.6,1.7,0.4,19.4,5.4,1620.4,11.4,0.0,1.3,64.0,0.6,621.0,133.9
orange,fruit,210.2,g,99.9,1.9,0.2,25.5,5.1,478.4,113.1,0.0,0.4,85.0,0.2,384.8,0.0
tofu,protein,255.3,g,186.8,19.7,11.8,4.7,0.7,0.0,0.0,0.0,0.0,319.6,3.4,297.5,17.2
grape,fruit,370.8,g,233.5,2.3,0.8,60.3,3.4,11.3,12.1,0.0,0.7,37.7,1.4,719.3,7.5
grape,fruit,78.4,g,49.6,0.5,0.2,12.8,0.7,2.4,2.6,0.0,0.2,8.0,0.3,152.8,1.6
bread,grain,209.4,g,581.6,19.8,7.0,107.5,5.9,0.0,0.0,0.0,0.5,107.5,7.9,252.4,1077.6
carrot,vegetable,79.1,g,31.9,0.7,0.2,7.8,2.2,650.7,4.6,0.0,0.5,25.7,0.2,249.4,53.8
almond,nut,326.2,g,1800.8,65.3,155.5,68.4,38.9,0.0,0.0,0.0,79.7,836.6,11.5,2279.8,3.1
cucumber,vegetable,50.2,g,7.8,0.3,0.0,1.9,0.2,51.1,1.4,0.0,0.0,7.8,0.1,71.5,1.0
grape,fruit,431.3,g,262.6,2.5,0.8,67.8,3.8,12.7,13.6,0.0,0.8,42.4,1.5,809.0,8.5
chia_seed,nut,292.5,g,1389.3,48.6,88.6,120.1,98.3,0.0,4.6,0.0,1.4,1803.8,22.1,1163.5,45.7
chia_seed,nut,448.2,g,2130.9,74.5,135.9,184.2,150.8,0.0,7.0,0.0,2.2,2766.7,33.8,1784.5,70.2
broccoli,vegetable,413.4,g,144.9,11.9,1.7,29.8,11.1,2654.4,380.1,0.0,3.3,200.3,3.1,1346.4,140.6
orange,fruit,132.1,g,61.9,1.2,0.1,15.8,3.2,296.3,70.1,0.0,0.2,52.7,0.1,238.4,0.0
rice,grain,241.3,g,317.7,6.6,0.7,68.4,1.0,0.0,0.0,0.0,0.3,24.4,0.5,85.5,2.4
apple,fruit,290.6,g,153.7,0.9,0.6,41.4,7.1,8.9,13.6,0.0,0.5,17.7,0.4,316.3,3.0
milk,dairy,447.5,g,188.5,15.3,4.5,22.4,0.0,206.5,4.0,5.4,0.4,507.2,0.1,673.3,197.5
pasta,grain,88.3,g,112.6,4.3,0.9,21.5,1.5,0.0,0.0,0.0,0.1,6.0,1.1,37.8,5.2
orange,fruit,442.2,g,203.3,3.9,0.4,51.9,10.4,973.2,230.1,0.0,0.8,173.0,0.4,782.9,0.0
rice,grain,374.7,g,465.9,9.7,1.1,100.3,1.4,0.0,0.0,0.0,0.4,35.8,0.7,125.4,3.6
almond,nut,471.4,g,2669.2,96.8,230.5,101.4,57.6,0.0,0.0,0.0,118.2,1240.1,17.1,3379.1,4.6
cheese,dairy,310.3,g,1277.6,79.5,104.9,4.1,0.0,842.2,0.0,1.9,0.7,2291.4,2.2,311.5,1973.6
apple,fruit,33.1,g,17.0,0.1,0.1,4.6,0.8,1.0,1.5,0.0,0.1,2.0,0.0,34.9,0.3
walnut,nut,452.2,g,3047.2,69.9,302.9,65.2,31.2,0.0,6.1,0.0,3.3,456.6,13.6,2054.8,9.3
cucumber,vegetable,361.1,g,59.2,2.6,0.4,14.8,1.8,388.4,10.4,0.0,0.1,59.2,1.0,543.8,7.4
walnut,nut,223.3,g,1493.2,34.2,148.4,32.0,15.3,0.0,3.0,0.0,1.6,223.8,6.6,1006.9,4.6
chia_seed,nut,117.7,g,543.5,19.0,34.7,47.0,38.5,0.0,1.8,0.0,0.6,705.7,8.6,455.2,17.9
chicken_breast,protein,456.9,g,773.0,145.2,16.9,0.0,0.0,28.1,0.0,0.0,1.0,70.3,4.9,1199.3,346.7
quinoa,grain,245.2,g,306.4,11.2,4.9,56.2,7.1,0.0,0.0,0.0,1.6,43.4,3.8,439.2,17.9
pasta,grain,191.2,g,259.1,9.9,2.2,49.4,3.6,0.0,0.0,0.0,0.1,13.8,2.6,87.0,11.9
walnut,nut,359.5,g,2435.5,55.9,242.1,52.1,25.0,0.0,4.8,0.0,2.6,365.0,10.8,1642.3,7.4
apple,fruit,67.8,g,37.0,0.2,0.1,10.0,1.7,2.1,3.3,0.0,0.1,4.3,0.1,76.1,0.7
cheese,dairy,288.5,g,1113.4,69.2,91.4,3.6,0.0,734.0,0.0,1.7,0.6,1997.0,1.9,271.4,1720.0
egg,protein,108.2,g,169.4,14.2,12.0,1.2,0.0,174.9,0.0,2.2,1.1,61.2,1.9,150.9,135.6
yogurt,dairy,392.4,g,234.8,39.8,1.6,14.3,0.0,107.5,2.0,0.4,0.2,437.8,0.3,561.2,143.3
cheese,dairy,208.2,g,838.7,52.2,68.9,2.7,0.0,552.9,0.0,1.3,0.4,1504.3,1.4,204.5,1295.7
salmon,protein,418.7,g,874.3,105.1,50.4,0.0,0.0,626.3,16.4,46.2,14.9,37.8,1.4,1525.9,248.0
milk,dairy,299.5,g,119.9,9.7,2.9,14.3,0.0,131.3,2.6,3.4,0.2,322.5,0.1,428.1,125.6
quinoa,grain,481.8,g,579.3,21.2,9.2,106.2,13.5,0.0,0.0,0.0,3.0,82.1,7.2,830.3,33.8
pasta,grain,278.0,g,366.4,14.0,3.1,69.9,5.0,0.0,0.0,0.0,0.2,19.6,3.6,123.1,16.8
walnut,nut,411.6,g,2562.3,58.8,254.7,54.8,26.2,0.0,5.1,0.0,2.7,383.9,11.4,1727.8,7.8
apple,fruit,250.1,g,125.7,0.7,0.5,33.8,5.8,7.3,11.1,0.0,0.4,14.5,0.3,258.6,2.4
banana,fruit,269.8,g,245.3,3.0,0.8,63.4,7.2,8.3,24.0,0.0,0.3,13.8,0.7,986.7,2.8
orange,fruit,143.0,g,67.1,1.3,0.1,17.1,3.4,321.4,76.0,0.0,0.3,57.1,0.1,258.5,0.0
tofu,protein,482.8,g,366.3,38.6,23.1,9.2,1.4,0.0,0.0,0.0,0.0,626.5,6.7,583.1,33.7
cucumber,vegetable,292.4,g,44.7,2.0,0.3,11.2,1.4,293.0,7.8,0.0,0.1,44.7,0.8,410.2,5.6
butter,dairy,195.9,g,1384.2,1.7,156.4,0.2,0.0,1320.5,0.0,2.9,4.5,46.3,0.0,46.3,21.2
pasta,grain,417.4,g,548.0,20.9,4.6,104.6,7.5,0.0,0.0,0.0,0.3,29.3,5.4,184.1,25.1
quinoa,grain,408.5,g,491.3,18.0,7.8,90.1,11.5,0.0,0.0,0.0,2.6,69.6,6.1,704.3,28.7
rice,grain,311.9,g,393.3,8.2,0.9,84.7,1.2,0.0,0.0,0.0,0.3,30.3,0.6,105.9,3.0
chicken_breast,protein,363.8,g,586.2,110.1,12.8,0.0,0.0,21.3,0.0,0.0,0.8,53.3,3.7,909.6,262.9
bread,grain,212.3,g,537.9,18.3,6.5,99.5,5.5,0.0,0.0,0.0,0.4,99.5,7.3,233.4,996.6
rice,grain,340.2,g,420.5,8.7,1.0,90.6,1.3,0.0,0.0,0.0,0.4,32.3,0.6,113.2,3.2
sunflower_seed,nut,378.2,g,2121.0,76.3,185.2,72.6,31.2,0.0,5.1,0.0,127.7,283.3,19.1,2342.5,32.7
carrot,vegetable,483.6,g,203.7,4.5,1.0,49.7,13.9,4148.6,29.3,0.0,3.3,164.0,1.5,1589.9,342.8
carrot,vegetable,475.3,g,202.4,4.4,1.0,49.4,13.8,4122.9,29.1,0.0,3.3,162.9,1.5,1580.0,340.7
strawberry,fruit,204.8,g,62.3,1.4,0.6,15.6,3.9,1.9,114.5,0.0,0.6,31.1,0.8,297.8,1.9
beef,protein,395.6,g,942.6,98.0,56.6,0.0,0.0,0.0,0.0,0.0,0.5,67.9,9.8,1199.0,271.5
